image_name,Latitude,Longitude,relative_path
f1_IMG_4970.HEIC,31.261916666666668,34.801319444444445,University day images - Shahaf\IMG_4970.HEIC
f1_IMG_4971.HEIC,31.261936111111112,34.80132222222222,University day images - Shahaf\IMG_4971.HEIC
f1_IMG_4972.HEIC,31.26195277777778,34.80133333333333,University day images - Shahaf\IMG_4972.HEIC
f1_IMG_4973.HEIC,31.261961111111113,34.80136944444444,University day images - Shahaf\IMG_4973.HEIC
f1_IMG_4974.HEIC,31.261969444444443,34.80141944444444,University day images - Shahaf\IMG_4974.HEIC
f1_IMG_4975.HEIC,31.261983333333333,34.80141944444444,University day images - Shahaf\IMG_4975.HEIC
f1_IMG_4976.HEIC,31.26198888888889,34.80141944444444,University day images - Shahaf\IMG_4976.HEIC
f1_IMG_4977.HEIC,31.26198611111111,34.801405555555554,University day images - Shahaf\IMG_4977.HEIC
f1_IMG_4978.HEIC,31.261983333333333,34.801405555555554,University day images - Shahaf\IMG_4978.HEIC
f1_IMG_4979.HEIC,31.261936111111112,34.801424999999995,University day images - Shahaf\IMG_4979.HEIC
f1_IMG_4980.HEIC,31.261883333333333,34.80141111111111,University day images - Shahaf\IMG_4980.HEIC
f1_IMG_4981.HEIC,31.261883333333333,34.801424999999995,University day images - Shahaf\IMG_4981.HEIC
f1_IMG_4982.HEIC,31.261883333333333,34.801424999999995,University day images - Shahaf\IMG_4982.HEIC
f1_IMG_4983.HEIC,31.261866666666666,34.80141388888889,University day images - Shahaf\IMG_4983.HEIC
f1_IMG_4984.HEIC,31.26185277777778,34.80141388888889,University day images - Shahaf\IMG_4984.HEIC
f1_IMG_4985.HEIC,31.261841666666665,34.80141388888889,University day images - Shahaf\IMG_4985.HEIC
f1_IMG_4986.HEIC,31.261836111111112,34.80141111111111,University day images - Shahaf\IMG_4986.HEIC
f1_IMG_4987.HEIC,31.261830555555555,34.80141111111111,University day images - Shahaf\IMG_4987.HEIC
f1_IMG_4988.HEIC,31.261833333333332,34.80141944444444,University day images - Shahaf\IMG_4988.HEIC
f1_IMG_4989.HEIC,31.261836111111112,34.801474999999996,University day images - Shahaf\IMG_4989.HEIC
f1_IMG_4990.HEIC,31.26181111111111,34.80148333333333,University day images - Shahaf\IMG_4990.HEIC
f1_IMG_4991.HEIC,31.261780555555557,34.80148611111111,University day images - Shahaf\IMG_4991.HEIC
f1_IMG_4992.HEIC,31.261744444444446,34.80148611111111,University day images - Shahaf\IMG_4992.HEIC
f1_IMG_4993.HEIC,31.261719444444445,34.801491666666664,University day images - Shahaf\IMG_4993.HEIC
f1_IMG_4994.HEIC,31.26171666666667,34.80149722222222,University day images - Shahaf\IMG_4994.HEIC
f1_IMG_4995.HEIC,31.261719444444445,34.80149722222222,University day images - Shahaf\IMG_4995.HEIC
f1_IMG_4996.HEIC,31.261733333333332,34.80161666666666,University day images - Shahaf\IMG_4996.HEIC
f1_IMG_4997.HEIC,31.261730555555555,34.80161666666666,University day images - Shahaf\IMG_4997.HEIC
f1_IMG_4998.HEIC,31.26169722222222,34.801536111111105,University day images - Shahaf\IMG_4998.HEIC
f1_IMG_4999.HEIC,31.26168611111111,34.80146666666666,University day images - Shahaf\IMG_4999.HEIC
f1_IMG_5001.HEIC,31.26168611111111,34.80146388888888,University day images - Shahaf\IMG_5001.HEIC
f1_IMG_5002.HEIC,31.261702777777778,34.801513888888884,University day images - Shahaf\IMG_5002.HEIC
f1_IMG_5003.HEIC,31.26169722222222,34.80153333333333,University day images - Shahaf\IMG_5003.HEIC
f1_IMG_5004.HEIC,31.261713888888888,34.801605555555554,University day images - Shahaf\IMG_5004.HEIC
f1_IMG_5006.HEIC,31.26173888888889,34.801605555555554,University day images - Shahaf\IMG_5006.HEIC
f1_IMG_5007.HEIC,31.261802777777778,34.80161388888889,University day images - Shahaf\IMG_5007.HEIC
f1_IMG_5008.HEIC,31.26182222222222,34.80161666666666,University day images - Shahaf\IMG_5008.HEIC
f1_IMG_5009.HEIC,31.261805555555554,34.80160833333333,University day images - Shahaf\IMG_5009.HEIC
f1_IMG_5010.HEIC,31.261805555555554,34.80160833333333,University day images - Shahaf\IMG_5010.HEIC
f1_IMG_5013.HEIC,31.261805555555554,34.801808333333334,University day images - Shahaf\IMG_5013.HEIC
f1_IMG_5014.HEIC,31.261808333333335,34.80179722222222,University day images - Shahaf\IMG_5014.HEIC
f1_IMG_5015.HEIC,31.261802777777778,34.80179166666667,University day images - Shahaf\IMG_5015.HEIC
f1_IMG_5016.HEIC,31.261955555555556,34.80182222222222,University day images - Shahaf\IMG_5016.HEIC
f1_IMG_5017.HEIC,31.261961111111113,34.80182222222222,University day images - Shahaf\IMG_5017.HEIC
f1_IMG_5018.HEIC,31.261975,34.80182222222222,University day images - Shahaf\IMG_5018.HEIC
f1_IMG_5019.HEIC,31.261972222222223,34.80182222222222,University day images - Shahaf\IMG_5019.HEIC
f1_IMG_5020.HEIC,31.261969444444443,34.80182222222222,University day images - Shahaf\IMG_5020.HEIC
f1_IMG_5021.HEIC,31.261969444444443,34.80181944444444,University day images - Shahaf\IMG_5021.HEIC
f1_IMG_5022.HEIC,31.261941666666665,34.80191666666666,University day images - Shahaf\IMG_5022.HEIC
f1_IMG_5023.HEIC,31.26193888888889,34.80193333333333,University day images - Shahaf\IMG_5023.HEIC
f1_IMG_5024.HEIC,31.26193888888889,34.80193611111111,University day images - Shahaf\IMG_5024.HEIC
f1_IMG_5026.HEIC,31.261947222222222,34.80194722222222,University day images - Shahaf\IMG_5026.HEIC
f1_IMG_5027.HEIC,31.261947222222222,34.801966666666665,University day images - Shahaf\IMG_5027.HEIC
f1_IMG_5028.HEIC,31.261961111111113,34.801986111111106,University day images - Shahaf\IMG_5028.HEIC
f1_IMG_5029.HEIC,31.261972222222223,34.80201388888889,University day images - Shahaf\IMG_5029.HEIC
f1_IMG_5030.HEIC,31.26196388888889,34.80201388888889,University day images - Shahaf\IMG_5030.HEIC
f1_IMG_5031.HEIC,31.261961111111113,34.80201388888889,University day images - Shahaf\IMG_5031.HEIC
f1_IMG_5032.HEIC,31.261958333333332,34.80201666666667,University day images - Shahaf\IMG_5032.HEIC
f1_IMG_5033.HEIC,31.261958333333332,34.80202222222222,University day images - Shahaf\IMG_5033.HEIC
f1_IMG_5034.HEIC,31.261961111111113,34.802027777777774,University day images - Shahaf\IMG_5034.HEIC
f1_IMG_5035.HEIC,31.26196388888889,34.802033333333334,University day images - Shahaf\IMG_5035.HEIC
f1_IMG_5036.HEIC,31.261958333333332,34.80206666666666,University day images - Shahaf\IMG_5036.HEIC
f1_IMG_5037.HEIC,31.261958333333332,34.80208333333333,University day images - Shahaf\IMG_5037.HEIC
f1_IMG_5038.HEIC,31.261958333333332,34.80208333333333,University day images - Shahaf\IMG_5038.HEIC
f1_IMG_5039.HEIC,31.261958333333332,34.80208333333333,University day images - Shahaf\IMG_5039.HEIC
f1_IMG_5040.HEIC,31.261958333333332,34.802077777777775,University day images - Shahaf\IMG_5040.HEIC
f1_IMG_5041.HEIC,31.261958333333332,34.802077777777775,University day images - Shahaf\IMG_5041.HEIC
f1_IMG_5042.HEIC,31.26201111111111,34.80211944444444,University day images - Shahaf\IMG_5042.HEIC
f1_IMG_5043.HEIC,31.26201111111111,34.802125,University day images - Shahaf\IMG_5043.HEIC
f1_IMG_5044.HEIC,31.26202222222222,34.80213611111111,University day images - Shahaf\IMG_5044.HEIC
f1_IMG_5045.HEIC,31.26205,34.80217777777777,University day images - Shahaf\IMG_5045.HEIC
f1_IMG_5046.HEIC,31.26203611111111,34.802138888888884,University day images - Shahaf\IMG_5046.HEIC
f1_IMG_5047.HEIC,31.262030555555555,34.802138888888884,University day images - Shahaf\IMG_5047.HEIC
f1_IMG_5048.HEIC,31.262019444444444,34.80214722222222,University day images - Shahaf\IMG_5048.HEIC
f1_IMG_5049.HEIC,31.26202222222222,34.802166666666665,University day images - Shahaf\IMG_5049.HEIC
f1_IMG_5050.HEIC,31.262025,34.802175,University day images - Shahaf\IMG_5050.HEIC
f1_IMG_5051.HEIC,31.261944444444445,34.802188888888885,University day images - Shahaf\IMG_5051.HEIC
f1_IMG_5052.HEIC,31.261927777777778,34.80219722222222,University day images - Shahaf\IMG_5052.HEIC
f1_IMG_5053.HEIC,31.261955555555556,34.802252777777774,University day images - Shahaf\IMG_5053.HEIC
f1_IMG_5054.HEIC,31.26195,34.80226944444444,University day images - Shahaf\IMG_5054.HEIC
f1_IMG_5055.HEIC,31.26195,34.80226944444444,University day images - Shahaf\IMG_5055.HEIC
f1_IMG_5056.HEIC,31.261972222222223,34.80231388888889,University day images - Shahaf\IMG_5056.HEIC
f1_IMG_5057.HEIC,31.26193333333333,34.80235277777778,University day images - Shahaf\IMG_5057.HEIC
f1_IMG_5058.HEIC,31.26193888888889,34.80238055555555,University day images - Shahaf\IMG_5058.HEIC
f1_IMG_5059.HEIC,31.26191111111111,34.80246388888889,University day images - Shahaf\IMG_5059.HEIC
f1_IMG_5060.HEIC,31.261975,34.80278055555555,University day images - Shahaf\IMG_5060.HEIC
f1_IMG_5061.HEIC,31.262080555555556,34.80255833333333,University day images - Shahaf\IMG_5061.HEIC
f1_IMG_5062.HEIC,31.26208611111111,34.80258055555555,University day images - Shahaf\IMG_5062.HEIC
f1_IMG_5063.HEIC,31.262072222222223,34.802677777777774,University day images - Shahaf\IMG_5063.HEIC
f1_IMG_5064.HEIC,31.262097222222224,34.80267222222222,University day images - Shahaf\IMG_5064.HEIC
f1_IMG_5065.HEIC,31.262066666666666,34.802749999999996,University day images - Shahaf\IMG_5065.HEIC
f1_IMG_5066.HEIC,31.262125,34.80265833333333,University day images - Shahaf\IMG_5066.HEIC
f1_IMG_5067.HEIC,31.262127777777778,34.80265,University day images - Shahaf\IMG_5067.HEIC
f1_IMG_5068.HEIC,31.26213611111111,34.802641666666666,University day images - Shahaf\IMG_5068.HEIC
f1_IMG_5069.HEIC,31.262138888888888,34.802638888888886,University day images - Shahaf\IMG_5069.HEIC
f1_IMG_5070.HEIC,31.262138888888888,34.80263055555555,University day images - Shahaf\IMG_5070.HEIC
f1_IMG_5071.HEIC,31.262138888888888,34.80263055555555,University day images - Shahaf\IMG_5071.HEIC
f1_IMG_5072.HEIC,31.26214166666667,34.80266666666667,University day images - Shahaf\IMG_5072.HEIC
f1_IMG_5073.HEIC,31.262138888888888,34.80268611111111,University day images - Shahaf\IMG_5073.HEIC
f1_IMG_5074.HEIC,31.26215277777778,34.802702777777775,University day images - Shahaf\IMG_5074.HEIC
f1_IMG_5075.HEIC,31.262158333333332,34.802702777777775,University day images - Shahaf\IMG_5075.HEIC
f1_IMG_5076.HEIC,31.262161111111112,34.80271111111111,University day images - Shahaf\IMG_5076.HEIC
f1_IMG_5077.HEIC,31.262169444444446,34.802813888888885,University day images - Shahaf\IMG_5077.HEIC
f1_IMG_5078.HEIC,31.26217777777778,34.802825,University day images - Shahaf\IMG_5078.HEIC
f1_IMG_5079.HEIC,31.262172222222222,34.802836111111105,University day images - Shahaf\IMG_5079.HEIC
f1_IMG_5080.HEIC,31.262172222222222,34.802841666666666,University day images - Shahaf\IMG_5080.HEIC
f1_IMG_5081.HEIC,31.26216388888889,34.80289444444444,University day images - Shahaf\IMG_5081.HEIC
f1_IMG_5082.HEIC,31.26216388888889,34.802902777777774,University day images - Shahaf\IMG_5082.HEIC
f1_IMG_5083.HEIC,31.262166666666666,34.80291111111111,University day images - Shahaf\IMG_5083.HEIC
f1_IMG_5084.HEIC,31.26216388888889,34.80291666666666,University day images - Shahaf\IMG_5084.HEIC
f1_IMG_5085.HEIC,31.262158333333332,34.80291388888889,University day images - Shahaf\IMG_5085.HEIC
f1_IMG_5086.HEIC,31.262158333333332,34.80292222222222,University day images - Shahaf\IMG_5086.HEIC
f1_IMG_5087.HEIC,31.262158333333332,34.802927777777775,University day images - Shahaf\IMG_5087.HEIC
f1_IMG_5088.HEIC,31.262161111111112,34.80295833333333,University day images - Shahaf\IMG_5088.HEIC
f1_IMG_5089.HEIC,31.262158333333332,34.802972222222216,University day images - Shahaf\IMG_5089.HEIC
f1_IMG_5090.HEIC,31.262158333333332,34.802972222222216,University day images - Shahaf\IMG_5090.HEIC
f1_IMG_5091.HEIC,31.262144444444445,34.802924999999995,University day images - Shahaf\IMG_5091.HEIC
f1_IMG_5092.HEIC,31.262066666666666,34.80289166666666,University day images - Shahaf\IMG_5092.HEIC
f1_IMG_5093.HEIC,31.26205,34.802875,University day images - Shahaf\IMG_5093.HEIC
f1_IMG_5094.HEIC,31.262027777777778,34.802861111111106,University day images - Shahaf\IMG_5094.HEIC
f1_IMG_5095.HEIC,31.26203888888889,34.80283055555555,University day images - Shahaf\IMG_5095.HEIC
f1_IMG_5096.HEIC,31.261972222222223,34.80291388888889,University day images - Shahaf\IMG_5096.HEIC
f1_IMG_5097.HEIC,31.261958333333332,34.802924999999995,University day images - Shahaf\IMG_5097.HEIC
f1_IMG_5098.HEIC,31.26192222222222,34.80294166666666,University day images - Shahaf\IMG_5098.HEIC
f1_IMG_5099.HEIC,31.26188611111111,34.80291388888889,University day images - Shahaf\IMG_5099.HEIC
f1_IMG_5100.HEIC,31.261825,34.802952777777776,University day images - Shahaf\IMG_5100.HEIC
f1_IMG_5101.HEIC,31.261808333333335,34.80294166666666,University day images - Shahaf\IMG_5101.HEIC
f1_IMG_5102.HEIC,31.26181111111111,34.80294166666666,University day images - Shahaf\IMG_5102.HEIC
f1_IMG_5103.HEIC,31.2618,34.80293333333333,University day images - Shahaf\IMG_5103.HEIC
f1_IMG_5104.HEIC,31.261791666666667,34.802924999999995,University day images - Shahaf\IMG_5104.HEIC
f1_IMG_5105.HEIC,31.261777777777777,34.80291111111111,University day images - Shahaf\IMG_5105.HEIC
f1_IMG_5106.HEIC,31.26176111111111,34.802905555555554,University day images - Shahaf\IMG_5106.HEIC
f1_IMG_5107.HEIC,31.261758333333333,34.80289722222222,University day images - Shahaf\IMG_5107.HEIC
f1_IMG_5108.HEIC,31.261736111111112,34.802883333333334,University day images - Shahaf\IMG_5108.HEIC
f1_IMG_5109.HEIC,31.2617,34.80288611111111,University day images - Shahaf\IMG_5109.HEIC
f1_IMG_5110.HEIC,31.261683333333334,34.802880555555554,University day images - Shahaf\IMG_5110.HEIC
f1_IMG_5111.HEIC,31.261708333333335,34.80289444444444,University day images - Shahaf\IMG_5111.HEIC
f1_IMG_5112.HEIC,31.261708333333335,34.80289166666666,University day images - Shahaf\IMG_5112.HEIC
f1_IMG_5113.HEIC,31.261708333333335,34.80288611111111,University day images - Shahaf\IMG_5113.HEIC
f1_IMG_5114.HEIC,31.261730555555555,34.802972222222216,University day images - Shahaf\IMG_5114.HEIC
f1_IMG_5115.HEIC,31.26176388888889,34.803013888888884,University day images - Shahaf\IMG_5115.HEIC
f1_IMG_5116.HEIC,31.26176388888889,34.80308888888889,University day images - Shahaf\IMG_5116.HEIC
f1_IMG_5117.HEIC,31.26182222222222,34.80274166666666,University day images - Shahaf\IMG_5117.HEIC
f1_IMG_5118.HEIC,31.26185277777778,34.80273888888889,University day images - Shahaf\IMG_5118.HEIC
f1_IMG_5119.HEIC,31.261847222222222,34.802616666666665,University day images - Shahaf\IMG_5119.HEIC
f1_IMG_5120.HEIC,31.261847222222222,34.80260555555555,University day images - Shahaf\IMG_5120.HEIC
f1_IMG_5121.HEIC,31.26185,34.802575,University day images - Shahaf\IMG_5121.HEIC
f1_IMG_5122.HEIC,31.261877777777777,34.80258611111111,University day images - Shahaf\IMG_5122.HEIC
f1_IMG_5123.HEIC,31.261869444444443,34.80259722222222,University day images - Shahaf\IMG_5123.HEIC
f1_IMG_5124.HEIC,31.26186388888889,34.8026,University day images - Shahaf\IMG_5124.HEIC
f1_IMG_5125.HEIC,31.26186388888889,34.802611111111105,University day images - Shahaf\IMG_5125.HEIC
f1_IMG_5126.HEIC,31.26189722222222,34.802641666666666,University day images - Shahaf\IMG_5126.HEIC
f1_IMG_5127.HEIC,31.261916666666668,34.802638888888886,University day images - Shahaf\IMG_5127.HEIC
f1_IMG_5128.HEIC,31.261941666666665,34.802641666666666,University day images - Shahaf\IMG_5128.HEIC
f1_IMG_5129.HEIC,31.261947222222222,34.802641666666666,University day images - Shahaf\IMG_5129.HEIC
f1_IMG_5130.HEIC,31.261947222222222,34.80265,University day images - Shahaf\IMG_5130.HEIC
f1_IMG_5131.HEIC,31.261994444444444,34.80269722222222,University day images - Shahaf\IMG_5131.HEIC
f1_IMG_5132.HEIC,31.26201111111111,34.802702777777775,University day images - Shahaf\IMG_5132.HEIC
f1_IMG_5133.HEIC,31.262025,34.802702777777775,University day images - Shahaf\IMG_5133.HEIC
f1_IMG_5134.HEIC,31.262033333333335,34.80269722222222,University day images - Shahaf\IMG_5134.HEIC
f1_IMG_5135.HEIC,31.26203611111111,34.80268888888889,University day images - Shahaf\IMG_5135.HEIC
f1_IMG_5136.HEIC,31.26203611111111,34.80268888888889,University day images - Shahaf\IMG_5136.HEIC
f1_IMG_5137.HEIC,31.262094444444443,34.80266666666667,University day images - Shahaf\IMG_5137.HEIC
f1_IMG_5138.HEIC,31.262102777777777,34.80266111111111,University day images - Shahaf\IMG_5138.HEIC
f1_IMG_5139.HEIC,31.262113888888887,34.80265555555555,University day images - Shahaf\IMG_5139.HEIC
f1_IMG_5140.HEIC,31.262125,34.80262777777777,University day images - Shahaf\IMG_5140.HEIC
f1_IMG_5141.HEIC,31.26212222222222,34.802625,University day images - Shahaf\IMG_5141.HEIC
f1_IMG_5142.HEIC,31.26212222222222,34.80261944444444,University day images - Shahaf\IMG_5142.HEIC
f1_IMG_5143.HEIC,31.26212222222222,34.80261944444444,University day images - Shahaf\IMG_5143.HEIC
f1_IMG_5144.HEIC,31.26212222222222,34.802625,University day images - Shahaf\IMG_5144.HEIC
f1_IMG_5145.HEIC,31.262138888888888,34.80268888888889,University day images - Shahaf\IMG_5145.HEIC
f1_IMG_5146.HEIC,31.262091666666667,34.80271111111111,University day images - Shahaf\IMG_5146.HEIC
f1_IMG_5147.HEIC,31.262091666666667,34.80272222222222,University day images - Shahaf\IMG_5147.HEIC
f1_IMG_5148.HEIC,31.262097222222224,34.80274444444444,University day images - Shahaf\IMG_5148.HEIC
f1_IMG_5149.HEIC,31.26212222222222,34.802791666666664,University day images - Shahaf\IMG_5149.HEIC
f1_IMG_5150.HEIC,31.262119444444444,34.802791666666664,University day images - Shahaf\IMG_5150.HEIC
f1_IMG_5151.HEIC,31.262091666666667,34.80278055555555,University day images - Shahaf\IMG_5151.HEIC
f1_IMG_5152.HEIC,31.262091666666667,34.80278055555555,University day images - Shahaf\IMG_5152.HEIC
f1_IMG_5153.HEIC,31.262055555555555,34.802791666666664,University day images - Shahaf\IMG_5153.HEIC
f1_IMG_5154.HEIC,31.262055555555555,34.802791666666664,University day images - Shahaf\IMG_5154.HEIC
f1_IMG_5155.HEIC,31.262025,34.8028,University day images - Shahaf\IMG_5155.HEIC
f1_IMG_5156.HEIC,31.262025,34.8028,University day images - Shahaf\IMG_5156.HEIC
f1_IMG_5157.HEIC,31.262025,34.8028,University day images - Shahaf\IMG_5157.HEIC
f1_IMG_5158.HEIC,31.26198888888889,34.80291388888889,University day images - Shahaf\IMG_5158.HEIC
f1_IMG_5159.HEIC,31.261980555555557,34.802905555555554,University day images - Shahaf\IMG_5159.HEIC
f1_IMG_5160.HEIC,31.261966666666666,34.802863888888886,University day images - Shahaf\IMG_5160.HEIC
f1_IMG_5161.HEIC,31.261958333333332,34.80285277777777,University day images - Shahaf\IMG_5161.HEIC
f1_IMG_5162.HEIC,31.261944444444445,34.802836111111105,University day images - Shahaf\IMG_5162.HEIC
f1_IMG_5163.HEIC,31.26185277777778,34.802902777777774,University day images - Shahaf\IMG_5163.HEIC
f1_IMG_5164.HEIC,31.26182777777778,34.80289166666666,University day images - Shahaf\IMG_5164.HEIC
f1_IMG_5165.HEIC,31.26181111111111,34.80289166666666,University day images - Shahaf\IMG_5165.HEIC
f1_IMG_5166.HEIC,31.26179722222222,34.80289166666666,University day images - Shahaf\IMG_5166.HEIC
f1_IMG_5167.HEIC,31.261775,34.802902777777774,University day images - Shahaf\IMG_5167.HEIC
f1_IMG_5168.HEIC,31.261769444444443,34.802924999999995,University day images - Shahaf\IMG_5168.HEIC
f1_IMG_5169.HEIC,31.26176111111111,34.80296666666666,University day images - Shahaf\IMG_5169.HEIC
f1_IMG_5170.HEIC,31.26175277777778,34.80298611111111,University day images - Shahaf\IMG_5170.HEIC
f1_IMG_5172.HEIC,31.261755555555556,34.802994444444444,University day images - Shahaf\IMG_5172.HEIC
f1_IMG_5173.HEIC,31.261780555555557,34.802972222222216,University day images - Shahaf\IMG_5173.HEIC
f1_IMG_5174.HEIC,31.261780555555557,34.802974999999996,University day images - Shahaf\IMG_5174.HEIC
f1_IMG_5175.HEIC,31.261802777777778,34.803152777777775,University day images - Shahaf\IMG_5175.HEIC
f1_IMG_5176.HEIC,31.261802777777778,34.803152777777775,University day images - Shahaf\IMG_5176.HEIC
f1_IMG_5177.HEIC,31.261802777777778,34.803152777777775,University day images - Shahaf\IMG_5177.HEIC
f1_IMG_5178.HEIC,31.262072222222223,34.80316111111111,University day images - Shahaf\IMG_5178.HEIC
f1_IMG_5179.HEIC,31.262047222222222,34.80315833333333,University day images - Shahaf\IMG_5179.HEIC
f1_IMG_5180.HEIC,31.26203611111111,34.80310833333333,University day images - Shahaf\IMG_5180.HEIC
f1_IMG_5181.HEIC,31.26205,34.80308055555555,University day images - Shahaf\IMG_5181.HEIC
f1_IMG_5182.HEIC,31.262055555555555,34.803016666666664,University day images - Shahaf\IMG_5182.HEIC
f1_IMG_5185.HEIC,31.26206388888889,34.802902777777774,University day images - Shahaf\IMG_5185.HEIC
f1_IMG_5186.HEIC,31.262016666666668,34.803036111111105,University day images - Shahaf\IMG_5186.HEIC
f1_IMG_5187.HEIC,31.262019444444444,34.803016666666664,University day images - Shahaf\IMG_5187.HEIC
f1_IMG_5190.HEIC,31.26201111111111,34.80296666666666,University day images - Shahaf\IMG_5190.HEIC
f1_IMG_5191.HEIC,31.262013888888887,34.80297777777778,University day images - Shahaf\IMG_5191.HEIC
f1_IMG_5192.HEIC,31.26196388888889,34.80315833333333,University day images - Shahaf\IMG_5192.HEIC
f1_IMG_5193.HEIC,31.26196388888889,34.80315833333333,University day images - Shahaf\IMG_5193.HEIC
f1_IMG_5194.HEIC,31.26196388888889,34.80315833333333,University day images - Shahaf\IMG_5194.HEIC
f1_IMG_5195.HEIC,31.26196388888889,34.80315833333333,University day images - Shahaf\IMG_5195.HEIC
f1_IMG_5196.HEIC,31.26196388888889,34.80315833333333,University day images - Shahaf\IMG_5196.HEIC
f1_IMG_5197.HEIC,31.26196388888889,34.80315833333333,University day images - Shahaf\IMG_5197.HEIC
f1_IMG_5198.HEIC,31.261830555555555,34.802861111111106,University day images - Shahaf\IMG_5198.HEIC
f1_IMG_5199.HEIC,31.261994444444444,34.80314166666666,University day images - Shahaf\IMG_5199.HEIC
f1_IMG_5200.HEIC,31.261966666666666,34.803219444444444,University day images - Shahaf\IMG_5200.HEIC
f1_IMG_5201.HEIC,31.261877777777777,34.80327222222222,University day images - Shahaf\IMG_5201.HEIC
f1_IMG_5202.HEIC,31.261772222222223,34.80331666666667,University day images - Shahaf\IMG_5202.HEIC
f1_IMG_5203.HEIC,31.261819444444445,34.8033,University day images - Shahaf\IMG_5203.HEIC
f1_IMG_5204.HEIC,31.26198888888889,34.80318333333333,University day images - Shahaf\IMG_5204.HEIC
f1_IMG_5205.HEIC,31.26203888888889,34.80320277777778,University day images - Shahaf\IMG_5205.HEIC
f1_IMG_5206.HEIC,31.262066666666666,34.803219444444444,University day images - Shahaf\IMG_5206.HEIC
f1_IMG_5207.HEIC,31.26211111111111,34.803330555555554,University day images - Shahaf\IMG_5207.HEIC
f1_IMG_5208.HEIC,31.262113888888887,34.803330555555554,University day images - Shahaf\IMG_5208.HEIC
f1_IMG_5209.HEIC,31.26211111111111,34.80333611111111,University day images - Shahaf\IMG_5209.HEIC
f1_IMG_5210.HEIC,31.262108333333334,34.80336388888889,University day images - Shahaf\IMG_5210.HEIC
